n,hr_com_size,lr_com_size,lr_prop_per_com,degree_dist,deg_dist_param,com_dist_param,max_vaccine_threshold,vacc_strategy,seed,end,peak,peak_hr,peak_lr,dead,dead_hr,dead_lr,rec,rec_hr,rec_lr,vacc,vacc_hr,vacc_lr,imu,imu_hr,imu_lr,never_v,never_v_hr,never_v_lr
500,0.1,0.2,0.05,power_law,2.5,40,0.8,0,0,129,0.416,0.358,0.098,0.078,0.074,0.004,0.87,0.632,0.238,0.0,0.0,0.0,0.87,0.632,0.238,0.052,0.042,0.01
500,0.1,0.2,0.05,power_law,2.5,40,0.8,0,1,117,0.446,0.388,0.098,0.046,0.044,0.002,0.874,0.644,0.23,0.0,0.0,0.0,0.874,0.644,0.23,0.08,0.064,0.016
500,0.1,0.2,0.05,power_law,2.5,40,0.8,0,2,156,0.336,0.244,0.106,0.066,0.066,0.0,0.858,0.614,0.244,0.0,0.0,0.0,0.858,0.614,0.244,0.076,0.066,0.01
500,0.1,0.2,0.05,power_law,2.5,40,0.8,1,0,133,0.144,0.1,0.05,0.03,0.028,0.002,0.422,0.274,0.148,0.476,0.382,0.094,0.8979999999999999,0.656,0.242,0.072,0.064,0.008
500,0.1,0.2,0.05,power_law,2.5,40,0.8,1,1,125,0.26,0.198,0.062,0.026,0.026,0.0,0.538,0.378,0.16,0.388,0.302,0.086,0.926,0.6799999999999999,0.246,0.048,0.046,0.002
500,0.1,0.2,0.05,power_law,2.5,40,0.8,1,2,130,0.192,0.156,0.048,0.03,0.03,0.0,0.462,0.318,0.144,0.454,0.354,0.1,0.916,0.6719999999999999,0.244,0.054,0.044,0.01
500,0.1,0.2,0.05,power_law,2.5,40,0.8,2,0,172,0.128,0.116,0.024,0.032,0.032,0.0,0.376,0.31,0.066,0.504,0.348,0.156,0.88,0.6579999999999999,0.222,0.088,0.058,0.03
500,0.1,0.2,0.05,power_law,2.5,40,0.8,2,1,170,0.13,0.112,0.03,0.028,0.028,0.0,0.428,0.36,0.068,0.468,0.306,0.162,0.896,0.6659999999999999,0.23,0.076,0.058,0.018
500,0.1,0.2,0.05,power_law,2.5,40,0.8,2,2,149,0.15,0.128,0.028,0.042,0.042,0.0,0.442,0.362,0.08,0.436,0.284,0.152,0.878,0.6459999999999999,0.23199999999999998,0.08,0.058,0.022
500,0.1,0.2,0.05,power_law,2.5,40,0.8,3,0,158,0.094,0.088,0.02,0.024,0.022,0.002,0.278,0.226,0.052,0.576,0.42,0.156,0.854,0.646,0.208,0.122,0.08,0.042
500,0.1,0.2,0.05,power_law,2.5,40,0.8,3,1,150,0.128,0.114,0.022,0.02,0.02,0.0,0.414,0.338,0.076,0.49,0.334,0.156,0.9039999999999999,0.672,0.23199999999999998,0.076,0.06,0.016
500,0.1,0.2,0.05,power_law,2.5,40,0.8,3,2,135,0.106,0.102,0.03,0.024,0.024,0.0,0.328,0.264,0.064,0.566,0.394,0.172,0.8939999999999999,0.658,0.236,0.082,0.064,0.018
500,0.1,0.2,0.05,power_law,2.5,40,0.8,4,0,126,0.248,0.188,0.094,0.04,0.038,0.002,0.562,0.346,0.216,0.34,0.316,0.024,0.9020000000000001,0.6619999999999999,0.24,0.058,0.048,0.01
500,0.1,0.2,0.05,power_law,2.5,40,0.8,4,1,114,0.356,0.284,0.11,0.024,0.022,0.002,0.632,0.426,0.206,0.306,0.268,0.038,0.938,0.694,0.244,0.038,0.036,0.002
500,0.1,0.2,0.05,power_law,2.5,40,0.8,4,2,124,0.28,0.202,0.082,0.044,0.044,0.0,0.548,0.346,0.202,0.336,0.292,0.044,0.8840000000000001,0.6379999999999999,0.246,0.072,0.064,0.008
500,0.1,0.2,0.05,power_law,2.5,40,0.8,5,0,158,0.144,0.138,0.012,0.036,0.032,0.004,0.342,0.288,0.054,0.528,0.364,0.164,0.8700000000000001,0.6519999999999999,0.218,0.094,0.064,0.03
500,0.1,0.2,0.05,power_law,2.5,40,0.8,5,1,129,0.116,0.102,0.018,0.01,0.01,0.0,0.286,0.232,0.054,0.576,0.398,0.178,0.8619999999999999,0.63,0.23199999999999998,0.128,0.112,0.016
500,0.1,0.2,0.05,power_law,2.5,40,0.8,5,2,145,0.158,0.146,0.02,0.032,0.032,0.0,0.402,0.338,0.064,0.496,0.326,0.17,0.898,0.664,0.234,0.07,0.05,0.02
500,0.1,0.2,0.05,power_law,2.5,40,0.8,6,0,137,0.2,0.188,0.02,0.046,0.042,0.004,0.426,0.362,0.064,0.456,0.302,0.154,0.882,0.6639999999999999,0.218,0.072,0.042,0.03
500,0.1,0.2,0.05,power_law,2.5,40,0.8,6,1,136,0.098,0.08,0.022,0.02,0.018,0.002,0.304,0.258,0.046,0.548,0.368,0.18,0.8520000000000001,0.626,0.22599999999999998,0.128,0.108,0.02
500,0.1,0.2,0.05,power_law,2.5,40,0.8,6,2,185,0.064,0.056,0.008,0.008,0.008,0.0,0.178,0.148,0.03,0.674,0.488,0.186,0.8520000000000001,0.636,0.216,0.14,0.102,0.038
500,0.1,0.2,0.05,power_law,3.0,20,0.5,0,0,147,0.288,0.244,0.068,0.07,0.066,0.004,0.83,0.602,0.228,0.0,0.0,0.0,0.83,0.602,0.228,0.1,0.08,0.02
500,0.1,0.2,0.05,power_law,3.0,20,0.5,0,1,157,0.298,0.25,0.08,0.048,0.046,0.002,0.862,0.638,0.224,0.0,0.0,0.0,0.862,0.638,0.224,0.09,0.068,0.022
500,0.1,0.2,0.05,power_law,3.0,20,0.5,0,2,170,0.346,0.29,0.096,0.07,0.07,0.0,0.834,0.594,0.24,0.0,0.0,0.0,0.834,0.594,0.24,0.096,0.082,0.014
500,0.1,0.2,0.05,power_law,3.0,20,0.5,1,0,148,0.224,0.146,0.08,0.028,0.026,0.002,0.516,0.348,0.168,0.332,0.272,0.06,0.8480000000000001,0.62,0.228,0.124,0.102,0.022
500,0.1,0.2,0.05,power_law,3.0,20,0.5,1,1,151,0.156,0.12,0.04,0.016,0.016,0.0,0.484,0.338,0.146,0.346,0.268,0.078,0.83,0.6060000000000001,0.22399999999999998,0.154,0.13,0.024
500,0.1,0.2,0.05,power_law,3.0,20,0.5,1,2,157,0.13,0.112,0.044,0.032,0.032,0.0,0.452,0.316,0.136,0.366,0.288,0.078,0.8180000000000001,0.604,0.21400000000000002,0.15,0.11,0.04
500,0.1,0.2,0.05,power_law,3.0,20,0.5,2,0,151,0.154,0.134,0.038,0.05,0.048,0.002,0.472,0.344,0.128,0.338,0.246,0.092,0.81,0.59,0.22,0.14,0.11,0.03
500,0.1,0.2,0.05,power_law,3.0,20,0.5,2,1,172,0.152,0.136,0.022,0.018,0.018,0.0,0.442,0.346,0.096,0.368,0.252,0.116,0.81,0.598,0.21200000000000002,0.172,0.136,0.036
500,0.1,0.2,0.05,power_law,3.0,20,0.5,2,2,169,0.132,0.122,0.03,0.026,0.026,0.0,0.444,0.34,0.104,0.368,0.252,0.116,0.812,0.5920000000000001,0.22,0.162,0.128,0.034
500,0.1,0.2,0.05,power_law,3.0,20,0.5,3,0,151,0.114,0.086,0.054,0.03,0.028,0.002,0.39,0.266,0.124,0.396,0.314,0.082,0.786,0.5800000000000001,0.20600000000000002,0.184,0.14,0.044
500,0.1,0.2,0.05,power_law,3.0,20,0.5,3,1,224,0.054,0.046,0.012,0.01,0.01,0.0,0.25,0.19,0.06,0.448,0.326,0.122,0.698,0.516,0.182,0.292,0.226,0.066
500,0.1,0.2,0.05,power_law,3.0,20,0.5,3,2,154,0.092,0.074,0.042,0.006,0.006,0.0,0.356,0.22,0.136,0.432,0.33,0.102,0.788,0.55,0.238,0.206,0.19,0.016
500,0.1,0.2,0.05,power_law,3.0,20,0.5,4,0,151,0.194,0.132,0.07,0.046,0.044,0.002,0.512,0.314,0.198,0.302,0.276,0.026,0.8140000000000001,0.5900000000000001,0.224,0.14,0.114,0.026
500,0.1,0.2,0.05,power_law,3.0,20,0.5,4,1,137,0.162,0.13,0.066,0.026,0.024,0.002,0.462,0.28,0.182,0.336,0.296,0.04,0.798,0.5760000000000001,0.222,0.176,0.152,0.024
500,0.1,0.2,0.05,power_law,3.0,20,0.5,4,2,157,0.178,0.132,0.074,0.024,0.024,0.0,0.476,0.286,0.19,0.358,0.31,0.048,0.834,0.596,0.238,0.142,0.126,0.016
500,0.1,0.2,0.05,power_law,3.0,20,0.5,5,0,172,0.116,0.104,0.046,0.03,0.026,0.004,0.428,0.304,0.124,0.374,0.286,0.088,0.802,0.59,0.212,0.168,0.132,0.036
500,0.1,0.2,0.05,power_law,3.0,20,0.5,5,1,183,0.058,0.052,0.014,0.01,0.01,0.0,0.278,0.202,0.076,0.438,0.318,0.12,0.716,0.52,0.196,0.274,0.222,0.052
500,0.1,0.2,0.05,power_law,3.0,20,0.5,5,2,169,0.088,0.07,0.028,0.014,0.014,0.0,0.346,0.244,0.102,0.418,0.308,0.11,0.764,0.552,0.212,0.222,0.18,0.042
500,0.1,0.2,0.05,power_law,3.0,20,0.5,6,0,167,0.104,0.084,0.046,0.028,0.026,0.002,0.392,0.28,0.112,0.384,0.286,0.098,0.776,0.5660000000000001,0.21000000000000002,0.196,0.156,0.04
500,0.1,0.2,0.05,power_law,3.0,20,0.5,6,1,203,0.086,0.076,0.022,0.018,0.018,0.0,0.394,0.306,0.088,0.4,0.282,0.118,0.794,0.588,0.206,0.188,0.146,0.042
500,0.1,0.2,0.05,power_law,3.0,20,0.5,6,2,157,0.142,0.112,0.03,0.026,0.026,0.0,0.414,0.29,0.124,0.388,0.288,0.1,0.802,0.578,0.224,0.172,0.142,0.03
500,0.1,0.2,0.05,power_law,3.0,20,0.65,0,0,147,0.288,0.244,0.068,0.07,0.066,0.004,0.83,0.602,0.228,0.0,0.0,0.0,0.83,0.602,0.228,0.1,0.08,0.02
500,0.1,0.2,0.05,power_law,3.0,20,0.65,0,1,157,0.298,0.25,0.08,0.048,0.046,0.002,0.862,0.638,0.224,0.0,0.0,0.0,0.862,0.638,0.224,0.09,0.068,0.022
500,0.1,0.2,0.05,power_law,3.0,20,0.65,0,2,170,0.346,0.29,0.096,0.07,0.07,0.0,0.834,0.594,0.24,0.0,0.0,0.0,0.834,0.594,0.24,0.096,0.082,0.014
500,0.1,0.2,0.05,power_law,3.0,20,0.65,1,0,152,0.122,0.1,0.052,0.022,0.02,0.002,0.434,0.302,0.132,0.418,0.326,0.092,0.852,0.628,0.224,0.126,0.1,0.026
500,0.1,0.2,0.05,power_law,3.0,20,0.65,1,1,135,0.15,0.102,0.054,0.018,0.018,0.0,0.436,0.284,0.152,0.432,0.35,0.082,0.868,0.6339999999999999,0.23399999999999999,0.114,0.1,0.014
500,0.1,0.2,0.05,power_law,3.0,20,0.65,1,2,136,0.158,0.126,0.058,0.026,0.026,0.0,0.446,0.294,0.152,0.44,0.35,0.09,0.886,0.6439999999999999,0.242,0.088,0.076,0.012
500,0.1,0.2,0.05,power_law,3.0,20,0.65,2,0,159,0.128,0.114,0.018,0.044,0.044,0.0,0.456,0.372,0.084,0.382,0.246,0.136,0.8380000000000001,0.618,0.22000000000000003,0.118,0.086,0.032
500,0.1,0.2,0.05,power_law,3.0,20,0.65,2,1,170,0.096,0.094,0.02,0.028,0.026,0.002,0.376,0.304,0.072,0.444,0.3,0.144,0.8200000000000001,0.604,0.21599999999999997,0.152,0.122,0.03
500,0.1,0.2,0.05,power_law,3.0,20,0.65,2,2,150,0.114,0.102,0.022,0.028,0.028,0.0,0.384,0.304,0.08,0.444,0.302,0.142,0.8280000000000001,0.606,0.22199999999999998,0.144,0.112,0.032
500,0.1,0.2,0.05,power_law,3.0,20,0.65,3,0,158,0.116,0.088,0.04,0.03,0.026,0.004,0.382,0.256,0.126,0.436,0.34,0.096,0.8180000000000001,0.5960000000000001,0.222,0.152,0.126,0.026
500,0.1,0.2,0.05,power_law,3.0,20,0.65,3,1,150,0.126,0.112,0.028,0.022,0.02,0.002,0.386,0.304,0.082,0.466,0.34,0.126,0.8520000000000001,0.644,0.20800000000000002,0.126,0.088,0.038
500,0.1,0.2,0.05,power_law,3.0,20,0.65,3,2,196,0.05,0.038,0.02,0.01,0.01,0.0,0.202,0.14,0.062,0.574,0.43,0.144,0.776,0.5700000000000001,0.206,0.214,0.166,0.048
500,0.1,0.2,0.05,power_law,3.0,20,0.65,4,0,136,0.182,0.116,0.088,0.026,0.022,0.004,0.51,0.296,0.214,0.346,0.318,0.028,0.856,0.614,0.242,0.118,0.112,0.006
500,0.1,0.2,0.05,power_law,3.0,20,0.65,4,1,132,0.172,0.128,0.06,0.012,0.01,0.002,0.492,0.318,0.174,0.376,0.318,0.058,0.868,0.636,0.23199999999999998,0.12,0.106,0.014
500,0.1,0.2,0.05,power_law,3.0,20,0.65,4,2,165,0.176,0.11,0.08,0.02,0.02,0.0,0.392,0.204,0.188,0.442,0.392,0.05,0.8340000000000001,0.596,0.238,0.146,0.13,0.016
500,0.1,0.2,0.05,power_law,3.0,20,0.65,5,0,148,0.132,0.116,0.02,0.036,0.034,0.002,0.366,0.286,0.08,0.434,0.31,0.124,0.8,0.596,0.20400000000000001,0.164,0.118,0.046
500,0.1,0.2,0.05,power_law,3.0,20,0.65,5,1,158,0.082,0.072,0.018,0.016,0.016,0.0,0.338,0.27,0.068,0.486,0.334,0.152,0.8240000000000001,0.6040000000000001,0.22,0.16,0.132,0.028
500,0.1,0.2,0.05,power_law,3.0,20,0.65,5,2,155,0.064,0.054,0.02,0.01,0.01,0.0,0.266,0.188,0.078,0.522,0.388,0.134,0.788,0.5760000000000001,0.21200000000000002,0.202,0.16,0.042
500,0.1,0.2,0.05,power_law,3.0,20,0.65,6,0,158,0.118,0.104,0.02,0.032,0.028,0.004,0.356,0.274,0.082,0.446,0.314,0.132,0.802,0.5880000000000001,0.21400000000000002,0.166,0.132,0.034
500,0.1,0.2,0.05,power_law,3.0,20,0.65,6,1,150,0.116,0.11,0.018,0.026,0.026,0.0,0.374,0.31,0.064,0.442,0.288,0.154,0.8160000000000001,0.598,0.218,0.158,0.128,0.03
500,0.1,0.2,0.05,power_law,3.0,20,0.65,6,2,170,0.084,0.062,0.026,0.018,0.018,0.0,0.334,0.248,0.086,0.492,0.356,0.136,0.8260000000000001,0.604,0.222,0.156,0.124,0.032
500,0.1,0.2,0.05,power_law,3.0,20,0.8,0,0,147,0.288,0.244,0.068,0.07,0.066,0.004,0.83,0.602,0.228,0.0,0.0,0.0,0.83,0.602,0.228,0.1,0.08,0.02
500,0.1,0.2,0.05,power_law,3.0,20,0.8,0,1,157,0.298,0.25,0.08,0.048,0.046,0.002,0.862,0.638,0.224,0.0,0.0,0.0,0.862,0.638,0.224,0.09,0.068,0.022
500,0.1,0.2,0.05,power_law,3.0,20,0.8,0,2,170,0.346,0.29,0.096,0.07,0.07,0.0,0.834,0.594,0.24,0.0,0.0,0.0,0.834,0.594,0.24,0.096,0.082,0.014
500,0.1,0.2,0.05,power_law,3.0,20,0.8,1,0,159,0.106,0.074,0.034,0.028,0.026,0.002,0.33,0.22,0.11,0.556,0.432,0.124,0.8860000000000001,0.652,0.23399999999999999,0.086,0.07,0.016
500,0.1,0.2,0.05,power_law,3.0,20,0.8,1,1,136,0.146,0.118,0.054,0.02,0.02,0.0,0.442,0.292,0.15,0.456,0.368,0.088,0.898,0.6599999999999999,0.238,0.082,0.072,0.01
500,0.1,0.2,0.05,power_law,3.0,20,0.8,1,2,135,0.12,0.086,0.034,0.016,0.016,0.0,0.358,0.25,0.108,0.55,0.418,0.132,0.908,0.6679999999999999,0.24,0.076,0.062,0.014
500,0.1,0.2,0.05,power_law,3.0,20,0.8,2,0,158,0.098,0.094,0.028,0.05,0.05,0.0,0.37,0.296,0.074,0.51,0.35,0.16,0.88,0.6459999999999999,0.23399999999999999,0.07,0.052,0.018
500,0.1,0.2,0.05,power_law,3.0,20,0.8,2,1,150,0.126,0.116,0.024,0.022,0.02,0.002,0.41,0.336,0.074,0.486,0.33,0.156,0.8959999999999999,0.666,0.22999999999999998,0.082,0.066,0.016
500,0.1,0.2,0.05,power_law,3.0,20,0.8,2,2,170,0.088,0.08,0.016,0.024,0.024,0.0,0.326,0.274,0.052,0.552,0.372,0.18,0.8780000000000001,0.646,0.23199999999999998,0.098,0.076,0.022
500,0.1,0.2,0.05,power_law,3.0,20,0.8,3,0,159,0.086,0.066,0.032,0.026,0.024,0.002,0.328,0.218,0.11,0.548,0.426,0.122,0.8760000000000001,0.644,0.23199999999999998,0.098,0.08,0.018
500,0.1,0.2,0.05,power_law,3.0,20,0.8,3,1,158,0.094,0.074,0.024,0.018,0.018,0.0,0.352,0.26,0.092,0.53,0.384,0.146,0.882,0.644,0.238,0.1,0.09,0.01
500,0.1,0.2,0.05,power_law,3.0,20,0.8,3,2,135,0.116,0.09,0.044,0.022,0.022,0.0,0.35,0.244,0.106,0.534,0.404,0.13,0.884,0.648,0.236,0.094,0.076,0.018
500,0.1,0.2,0.05,power_law,3.0,20,0.8,4,0,126,0.214,0.134,0.082,0.04,0.036,0.004,0.504,0.308,0.196,0.378,0.34,0.038,0.882,0.648,0.234,0.078,0.064,0.014
500,0.1,0.2,0.05,power_law,3.0,20,0.8,4,1,150,0.16,0.138,0.074,0.018,0.018,0.0,0.502,0.306,0.196,0.4,0.352,0.048,0.902,0.6579999999999999,0.244,0.08,0.076,0.004
500,0.1,0.2,0.05,power_law,3.0,20,0.8,4,2,134,0.158,0.124,0.072,0.026,0.026,0.0,0.442,0.244,0.198,0.466,0.42,0.046,0.908,0.6639999999999999,0.244,0.066,0.056,0.01
500,0.1,0.2,0.05,power_law,3.0,20,0.8,5,0,142,0.124,0.112,0.02,0.036,0.034,0.002,0.362,0.3,0.062,0.498,0.348,0.15,0.86,0.6479999999999999,0.212,0.104,0.066,0.038
500,0.1,0.2,0.05,power_law,3.0,20,0.8,5,1,151,0.062,0.058,0.004,0.006,0.006,0.0,0.164,0.15,0.014,0.67,0.476,0.194,0.8340000000000001,0.626,0.20800000000000002,0.16,0.12,0.04
500,0.1,0.2,0.05,power_law,3.0,20,0.8,5,2,140,0.098,0.09,0.02,0.024,0.024,0.0,0.266,0.204,0.062,0.6,0.436,0.164,0.866,0.64,0.226,0.11,0.082,0.028
500,0.1,0.2,0.05,power_law,3.0,20,0.8,6,0,137,0.12,0.108,0.016,0.024,0.022,0.002,0.33,0.278,0.052,0.522,0.362,0.16,0.8520000000000001,0.64,0.212,0.124,0.086,0.038
500,0.1,0.2,0.05,power_law,3.0,20,0.8,6,1,157,0.1,0.092,0.016,0.028,0.028,0.0,0.382,0.328,0.054,0.508,0.33,0.178,0.89,0.658,0.23199999999999998,0.082,0.066,0.016
500,0.1,0.2,0.05,power_law,3.0,20,0.8,6,2,120,0.116,0.102,0.018,0.014,0.014,0.0,0.268,0.224,0.044,0.592,0.416,0.176,0.86,0.64,0.21999999999999997,0.126,0.092,0.034
500,0.1,0.2,0.05,power_law,3.0,40,0.5,0,0,132,0.36,0.264,0.102,0.08,0.076,0.004,0.872,0.638,0.234,0.0,0.0,0.0,0.872,0.638,0.234,0.048,0.034,0.014
500,0.1,0.2,0.05,power_law,3.0,40,0.5,0,1,135,0.278,0.238,0.086,0.05,0.048,0.002,0.898,0.664,0.234,0.0,0.0,0.0,0.898,0.664,0.234,0.052,0.04,0.012
500,0.1,0.2,0.05,power_law,3.0,40,0.5,0,2,135,0.388,0.296,0.104,0.074,0.074,0.0,0.876,0.638,0.238,0.0,0.0,0.0,0.876,0.638,0.238,0.05,0.034,0.016
500,0.1,0.2,0.05,power_law,3.0,40,0.5,1,0,172,0.114,0.088,0.062,0.028,0.024,0.004,0.424,0.276,0.148,0.386,0.304,0.082,0.81,0.5800000000000001,0.22999999999999998,0.162,0.144,0.018
500,0.1,0.2,0.05,power_law,3.0,40,0.5,1,1,202,0.17,0.134,0.052,0.022,0.022,0.0,0.498,0.356,0.142,0.346,0.266,0.08,0.844,0.622,0.22199999999999998,0.134,0.108,0.026
500,0.1,0.2,0.05,power_law,3.0,40,0.5,1,2,165,0.126,0.084,0.064,0.024,0.024,0.0,0.344,0.212,0.132,0.418,0.332,0.086,0.762,0.544,0.218,0.214,0.178,0.036
500,0.1,0.2,0.05,power_law,3.0,40,0.5,2,0,133,0.202,0.164,0.058,0.042,0.04,0.002,0.524,0.382,0.142,0.306,0.224,0.082,0.8300000000000001,0.606,0.22399999999999998,0.128,0.102,0.026
500,0.1,0.2,0.05,power_law,3.0,40,0.5,2,1,132,0.19,0.17,0.032,0.02,0.02,0.0,0.486,0.376,0.11,0.322,0.22,0.102,0.808,0.596,0.212,0.172,0.136,0.036
500,0.1,0.2,0.05,power_law,3.0,40,0.5,2,2,185,0.144,0.11,0.046,0.026,0.026,0.0,0.492,0.362,0.13,0.34,0.238,0.102,0.8320000000000001,0.6,0.23199999999999998,0.142,0.12,0.022
500,0.1,0.2,0.05,power_law,3.0,40,0.5,3,0,168,0.106,0.064,0.044,0.022,0.018,0.004,0.37,0.262,0.108,0.396,0.302,0.094,0.766,0.5640000000000001,0.202,0.212,0.166,0.046
500,0.1,0.2,0.05,power_law,3.0,40,0.5,3,1,170,0.112,0.1,0.034,0.02,0.018,0.002,0.328,0.23,0.098,0.404,0.302,0.102,0.732,0.532,0.2,0.248,0.202,0.046
500,0.1,0.2,0.05,power_law,3.0,40,0.5,3,2,170,0.16,0.12,0.042,0.04,0.04,0.0,0.46,0.332,0.128,0.354,0.26,0.094,0.8140000000000001,0.5920000000000001,0.222,0.146,0.114,0.032
500,0.1,0.2,0.05,power_law,3.0,40,0.5,4,0,133,0.178,0.104,0.074,0.038,0.034,0.004,0.49,0.288,0.202,0.33,0.3,0.03,0.8200000000000001,0.588,0.232,0.142,0.126,0.016
500,0.1,0.2,0.05,power_law,3.0,40,0.5,4,1,166,0.17,0.104,0.094,0.02,0.018,0.002,0.466,0.274,0.192,0.356,0.32,0.036,0.8220000000000001,0.5940000000000001,0.228,0.158,0.14,0.018
500,0.1,0.2,0.05,power_law,3.0,40,0.5,4,2,169,0.16,0.096,0.084,0.028,0.028,0.0,0.464,0.254,0.21,0.342,0.312,0.03,0.806,0.5660000000000001,0.24,0.166,0.152,0.014
500,0.1,0.2,0.05,power_law,3.0,40,0.5,5,0,188,0.144,0.136,0.046,0.036,0.034,0.002,0.422,0.302,0.12,0.362,0.268,0.094,0.784,0.5700000000000001,0.214,0.18,0.144,0.036
500,0.1,0.2,0.05,power_law,3.0,40,0.5,5,1,202,0.128,0.112,0.03,0.02,0.02,0.0,0.442,0.336,0.106,0.372,0.262,0.11,0.8140000000000001,0.5980000000000001,0.216,0.166,0.134,0.032
500,0.1,0.2,0.05,power_law,3.0,40,0.5,5,2,170,0.134,0.098,0.052,0.022,0.022,0.0,0.428,0.304,0.124,0.39,0.288,0.102,0.8180000000000001,0.592,0.22599999999999998,0.16,0.132,0.028
500,0.1,0.2,0.05,power_law,3.0,40,0.5,6,0,137,0.14,0.108,0.044,0.04,0.036,0.004,0.392,0.266,0.126,0.376,0.284,0.092,0.768,0.55,0.218,0.192,0.162,0.03
500,0.1,0.2,0.05,power_law,3.0,40,0.5,6,1,171,0.062,0.062,0.03,0.01,0.01,0.0,0.278,0.19,0.088,0.434,0.316,0.118,0.712,0.506,0.206,0.278,0.236,0.042
500,0.1,0.2,0.05,power_law,3.0,40,0.5,6,2,170,0.102,0.086,0.038,0.03,0.03,0.0,0.388,0.266,0.122,0.374,0.272,0.102,0.762,0.538,0.22399999999999998,0.208,0.178,0.03
500,0.1,0.2,0.05,power_law,3.0,40,0.65,0,0,132,0.36,0.264,0.102,0.08,0.076,0.004,0.872,0.638,0.234,0.0,0.0,0.0,0.872,0.638,0.234,0.048,0.034,0.014
500,0.1,0.2,0.05,power_law,3.0,40,0.65,0,1,135,0.278,0.238,0.086,0.05,0.048,0.002,0.898,0.664,0.234,0.0,0.0,0.0,0.898,0.664,0.234,0.052,0.04,0.012
500,0.1,0.2,0.05,power_law,3.0,40,0.65,0,2,135,0.388,0.296,0.104,0.074,0.074,0.0,0.876,0.638,0.238,0.0,0.0,0.0,0.876,0.638,0.238,0.05,0.034,0.016
500,0.1,0.2,0.05,power_law,3.0,40,0.65,1,0,151,0.128,0.086,0.046,0.026,0.024,0.002,0.4,0.282,0.118,0.446,0.338,0.108,0.8460000000000001,0.62,0.22599999999999998,0.128,0.104,0.024
500,0.1,0.2,0.05,power_law,3.0,40,0.65,1,1,170,0.098,0.072,0.038,0.014,0.014,0.0,0.384,0.256,0.128,0.454,0.354,0.1,0.8380000000000001,0.61,0.228,0.148,0.128,0.02
500,0.1,0.2,0.05,power_law,3.0,40,0.65,1,2,131,0.166,0.114,0.058,0.032,0.032,0.0,0.448,0.29,0.158,0.408,0.328,0.08,0.856,0.618,0.238,0.112,0.096,0.016
500,0.1,0.2,0.05,power_law,3.0,40,0.65,2,0,152,0.17,0.152,0.032,0.044,0.044,0.0,0.492,0.402,0.09,0.36,0.232,0.128,0.852,0.634,0.218,0.104,0.07,0.034
500,0.1,0.2,0.05,power_law,3.0,40,0.65,2,1,135,0.164,0.162,0.05,0.026,0.026,0.0,0.508,0.41,0.098,0.374,0.248,0.126,0.882,0.6579999999999999,0.224,0.092,0.068,0.024
500,0.1,0.2,0.05,power_law,3.0,40,0.65,2,2,185,0.124,0.104,0.03,0.036,0.036,0.0,0.376,0.308,0.068,0.454,0.306,0.148,0.8300000000000001,0.614,0.216,0.134,0.096,0.038
500,0.1,0.2,0.05,power_law,3.0,40,0.65,3,0,128,0.112,0.088,0.042,0.032,0.03,0.002,0.35,0.242,0.108,0.444,0.33,0.114,0.794,0.5720000000000001,0.222,0.174,0.146,0.028
500,0.1,0.2,0.05,power_law,3.0,40,0.65,3,1,186,0.102,0.082,0.026,0.018,0.018,0.0,0.354,0.27,0.084,0.474,0.336,0.138,0.828,0.6060000000000001,0.22200000000000003,0.154,0.128,0.026
500,0.1,0.2,0.05,power_law,3.0,40,0.65,3,2,136,0.158,0.128,0.032,0.036,0.036,0.0,0.434,0.32,0.114,0.412,0.294,0.118,0.846,0.614,0.23199999999999998,0.118,0.096,0.022
500,0.1,0.2,0.05,power_law,3.0,40,0.65,4,0,147,0.182,0.112,0.084,0.03,0.026,0.004,0.472,0.276,0.196,0.372,0.336,0.036,0.844,0.6120000000000001,0.232,0.126,0.11,0.016
500,0.1,0.2,0.05,power_law,3.0,40,0.65,4,1,157,0.162,0.102,0.076,0.022,0.022,0.0,0.476,0.276,0.2,0.374,0.332,0.042,0.85,0.6080000000000001,0.24200000000000002,0.128,0.122,0.006
500,0.1,0.2,0.05,power_law,3.0,40,0.65,4,2,129,0.25,0.172,0.084,0.04,0.04,0.0,0.486,0.28,0.206,0.344,0.31,0.034,0.83,0.5900000000000001,0.24,0.13,0.116,0.014
500,0.1,0.2,0.05,power_law,3.0,40,0.65,5,0,122,0.116,0.11,0.008,0.02,0.02,0.0,0.24,0.22,0.02,0.482,0.338,0.144,0.722,0.558,0.16399999999999998,0.258,0.17,0.088
500,0.1,0.2,0.05,power_law,3.0,40,0.65,5,1,136,0.12,0.112,0.022,0.016,0.016,0.0,0.358,0.286,0.072,0.47,0.318,0.152,0.828,0.604,0.22399999999999998,0.156,0.132,0.024
500,0.1,0.2,0.05,power_law,3.0,40,0.65,5,2,125,0.104,0.1,0.034,0.018,0.018,0.0,0.23,0.158,0.072,0.53,0.384,0.146,0.76,0.542,0.21799999999999997,0.222,0.186,0.036
500,0.1,0.2,0.05,power_law,3.0,40,0.65,6,0,187,0.138,0.124,0.018,0.024,0.022,0.002,0.35,0.29,0.06,0.454,0.316,0.138,0.804,0.606,0.198,0.172,0.12,0.052
