n,hr_com_size,lr_com_size,lr_prop_per_com,degree_dist,deg_dist_param,com_dist_param,max_vaccine_threshold,vacc_strategy,seed,end,peak,peak_hr,peak_lr,dead,dead_hr,dead_lr,rec,rec_hr,rec_lr,vacc,vacc_hr,vacc_lr,imu,imu_hr,imu_lr,never_v,never_v_hr,never_v_lr
500,0.1,0.2,0.025,power_law,3.0,25,0.7,4,2,0.40821917808219177,0.174,0.118,0.068,0.038,0.038,0.0,0.472,0.282,0.19,0.382,0.358,0.024,0.854,0.6399999999999999,0.214,0.108,0.096,0.012
500,0.1,0.2,0.025,power_law,3.0,25,0.7,4,3,0.33424657534246577,0.218,0.156,0.078,0.028,0.026,0.002,0.526,0.336,0.19,0.348,0.328,0.02,0.874,0.664,0.21,0.098,0.09,0.008
500,0.1,0.2,0.025,power_law,3.0,25,0.7,4,4,0.33424657534246577,0.224,0.164,0.074,0.04,0.036,0.004,0.51,0.334,0.176,0.32,0.296,0.024,0.8300000000000001,0.63,0.19999999999999998,0.13,0.12,0.01
500,0.1,0.2,0.025,power_law,3.0,25,0.7,5,0,0.37534246575342467,0.152,0.14,0.018,0.032,0.032,0.0,0.368,0.29,0.078,0.492,0.37,0.122,0.86,0.6599999999999999,0.2,0.108,0.084,0.024
500,0.1,0.2,0.025,power_law,3.0,25,0.7,5,1,0.4657534246575342,0.122,0.116,0.01,0.022,0.022,0.0,0.368,0.316,0.052,0.48,0.334,0.146,0.848,0.65,0.19799999999999998,0.13,0.094,0.036
500,0.1,0.2,0.025,power_law,3.0,25,0.7,5,2,0.39452054794520547,0.13,0.126,0.012,0.02,0.02,0.0,0.33,0.288,0.042,0.494,0.36,0.134,0.8240000000000001,0.6479999999999999,0.17600000000000002,0.156,0.106,0.05
500,0.1,0.2,0.025,power_law,3.0,25,0.7,5,3,0.4054794520547945,0.094,0.092,0.008,0.018,0.018,0.0,0.32,0.286,0.034,0.5,0.362,0.138,0.8200000000000001,0.6479999999999999,0.17200000000000001,0.162,0.114,0.048
500,0.1,0.2,0.025,power_law,3.0,25,0.7,5,4,0.4191780821917808,0.092,0.084,0.012,0.02,0.02,0.0,0.272,0.248,0.024,0.512,0.37,0.142,0.784,0.618,0.16599999999999998,0.196,0.148,0.048
500,0.1,0.2,0.025,power_law,3.0,25,0.7,6,0,0.3726027397260274,0.148,0.142,0.016,0.036,0.034,0.002,0.308,0.25,0.058,0.502,0.37,0.132,0.81,0.62,0.19,0.154,0.122,0.032
500,0.1,0.2,0.025,power_law,3.0,25,0.7,6,1,0.4301369863013699,0.128,0.108,0.02,0.022,0.022,0.0,0.412,0.352,0.06,0.46,0.314,0.146,0.872,0.6659999999999999,0.206,0.106,0.078,0.028
500,0.1,0.2,0.025,power_law,3.0,25,0.7,6,2,0.40821917808219177,0.138,0.128,0.014,0.03,0.03,0.0,0.336,0.284,0.052,0.496,0.364,0.132,0.8320000000000001,0.6479999999999999,0.184,0.138,0.096,0.042
500,0.1,0.2,0.025,power_law,3.0,25,0.7,6,3,0.410958904109589,0.144,0.124,0.024,0.028,0.026,0.002,0.436,0.36,0.076,0.43,0.31,0.12,0.866,0.6699999999999999,0.196,0.106,0.084,0.022
500,0.1,0.2,0.025,power_law,3.0,25,0.7,6,4,0.42191780821917807,0.096,0.092,0.008,0.03,0.03,0.0,0.338,0.308,0.03,0.462,0.316,0.146,0.8,0.624,0.176,0.17,0.132,0.038
500,0.1,0.2,0.1,power_law,2.0,25,0.7,0,0,0.3643835616438356,0.442,0.322,0.168,0.072,0.068,0.004,0.854,0.562,0.292,0.0,0.0,0.0,0.854,0.562,0.292,0.074,0.064,0.01
500,0.1,0.2,0.1,power_law,2.0,25,0.7,0,1,0.3589041095890411,0.416,0.316,0.118,0.038,0.036,0.002,0.896,0.616,0.28,0.0,0.0,0.0,0.896,0.616,0.28,0.066,0.05,0.016
500,0.1,0.2,0.1,power_law,2.0,25,0.7,0,2,0.36712328767123287,0.416,0.296,0.126,0.068,0.066,0.002,0.858,0.564,0.294,0.0,0.0,0.0,0.858,0.564,0.294,0.074,0.058,0.016
500,0.1,0.2,0.1,power_law,2.0,25,0.7,0,3,0.4246575342465753,0.412,0.33,0.094,0.044,0.042,0.002,0.882,0.612,0.27,0.0,0.0,0.0,0.882,0.612,0.27,0.074,0.058,0.016
500,0.1,0.2,0.1,power_law,2.0,25,0.7,0,4,0.3452054794520548,0.444,0.33,0.12,0.066,0.06,0.006,0.852,0.6,0.252,0.0,0.0,0.0,0.852,0.6,0.252,0.082,0.058,0.024
500,0.1,0.2,0.1,power_law,2.0,25,0.7,1,0,0.3643835616438356,0.208,0.14,0.076,0.038,0.036,0.002,0.478,0.292,0.186,0.404,0.302,0.102,0.882,0.594,0.288,0.08,0.064,0.016
500,0.1,0.2,0.1,power_law,2.0,25,0.7,1,1,0.36164383561643837,0.184,0.128,0.072,0.016,0.016,0.0,0.474,0.306,0.168,0.43,0.316,0.114,0.9039999999999999,0.622,0.28200000000000003,0.08,0.064,0.016
500,0.1,0.2,0.1,power_law,2.0,25,0.7,1,2,0.336986301369863,0.264,0.168,0.1,0.036,0.036,0.0,0.548,0.33,0.218,0.35,0.278,0.072,0.898,0.6080000000000001,0.29,0.066,0.044,0.022
500,0.1,0.2,0.1,power_law,2.0,25,0.7,1,3,0.336986301369863,0.3,0.228,0.092,0.03,0.028,0.002,0.568,0.37,0.198,0.33,0.262,0.068,0.8979999999999999,0.632,0.266,0.072,0.052,0.02
500,0.1,0.2,0.1,power_law,2.0,25,0.7,1,4,0.34794520547945207,0.232,0.184,0.058,0.04,0.036,0.004,0.52,0.34,0.18,0.38,0.294,0.086,0.9,0.634,0.266,0.06,0.048,0.012
500,0.1,0.2,0.1,power_law,2.0,25,0.7,2,0,0.36164383561643837,0.196,0.168,0.052,0.046,0.044,0.002,0.524,0.382,0.142,0.368,0.226,0.142,0.892,0.608,0.284,0.062,0.042,0.02
500,0.1,0.2,0.1,power_law,2.0,25,0.7,2,1,0.36164383561643837,0.198,0.158,0.054,0.022,0.022,0.0,0.506,0.374,0.132,0.39,0.242,0.148,0.896,0.616,0.28,0.082,0.064,0.018
500,0.1,0.2,0.1,power_law,2.0,25,0.7,2,2,0.3698630136986301,0.234,0.172,0.07,0.038,0.036,0.002,0.548,0.386,0.162,0.358,0.222,0.136,0.906,0.608,0.29800000000000004,0.056,0.044,0.012
500,0.1,0.2,0.1,power_law,2.0,25,0.7,2,3,0.38082191780821917,0.162,0.132,0.05,0.032,0.03,0.002,0.488,0.35,0.138,0.4,0.268,0.132,0.888,0.618,0.27,0.08,0.064,0.016
500,0.1,0.2,0.1,power_law,2.0,25,0.7,2,4,0.3013698630136986,0.308,0.254,0.076,0.046,0.046,0.0,0.598,0.444,0.154,0.304,0.186,0.118,0.9019999999999999,0.63,0.272,0.052,0.042,0.01
500,0.1,0.2,0.1,power_law,2.0,25,0.7,3,0,0.41643835616438357,0.134,0.09,0.048,0.02,0.016,0.004,0.39,0.216,0.174,0.496,0.386,0.11,0.886,0.602,0.284,0.094,0.076,0.018
500,0.1,0.2,0.1,power_law,2.0,25,0.7,3,1,0.33972602739726027,0.26,0.196,0.072,0.022,0.022,0.0,0.56,0.4,0.16,0.356,0.234,0.122,0.916,0.634,0.28200000000000003,0.062,0.046,0.016
500,0.1,0.2,0.1,power_law,2.0,25,0.7,3,2,0.410958904109589,0.238,0.174,0.08,0.044,0.042,0.002,0.542,0.336,0.206,0.346,0.254,0.092,0.888,0.5900000000000001,0.298,0.068,0.056,0.012
500,0.1,0.2,0.1,power_law,2.0,25,0.7,3,3,0.3561643835616438,0.154,0.11,0.054,0.024,0.022,0.002,0.422,0.272,0.15,0.46,0.342,0.118,0.882,0.6140000000000001,0.268,0.094,0.076,0.018
500,0.1,0.2,0.1,power_law,2.0,25,0.7,3,4,0.3643835616438356,0.156,0.12,0.046,0.036,0.036,0.0,0.474,0.336,0.138,0.39,0.264,0.126,0.864,0.6000000000000001,0.264,0.1,0.082,0.018
500,0.1,0.2,0.1,power_law,2.0,25,0.7,4,0,0.3315068493150685,0.298,0.186,0.116,0.034,0.032,0.002,0.568,0.322,0.246,0.328,0.278,0.05,0.8959999999999999,0.6000000000000001,0.296,0.07,0.062,0.008
500,0.1,0.2,0.1,power_law,2.0,25,0.7,4,1,0.3424657534246575,0.276,0.194,0.096,0.03,0.028,0.002,0.572,0.346,0.226,0.328,0.266,0.062,0.8999999999999999,0.612,0.28800000000000003,0.07,0.062,0.008
500,0.1,0.2,0.1,power_law,2.0,25,0.7,4,2,0.30684931506849317,0.31,0.25,0.084,0.044,0.042,0.002,0.614,0.388,0.226,0.31,0.236,0.074,0.9239999999999999,0.624,0.3,0.032,0.022,0.01
500,0.1,0.2,0.1,power_law,2.0,25,0.7,4,3,0.29315068493150687,0.278,0.2,0.088,0.034,0.032,0.002,0.594,0.364,0.23,0.326,0.28,0.046,0.9199999999999999,0.644,0.276,0.046,0.036,0.01
500,0.1,0.2,0.1,power_law,2.0,25,0.7,4,4,0.33424657534246577,0.29,0.23,0.086,0.036,0.032,0.004,0.604,0.37,0.234,0.306,0.266,0.04,0.9099999999999999,0.636,0.274,0.054,0.05,0.004
500,0.1,0.2,0.1,power_law,2.0,25,0.7,5,0,0.37534246575342467,0.166,0.13,0.064,0.04,0.038,0.002,0.418,0.27,0.148,0.45,0.322,0.128,0.868,0.5920000000000001,0.276,0.092,0.064,0.028
500,0.1,0.2,0.1,power_law,2.0,25,0.7,5,1,0.3561643835616438,0.21,0.176,0.038,0.026,0.026,0.0,0.514,0.392,0.122,0.386,0.232,0.154,0.9,0.624,0.276,0.074,0.052,0.022
500,0.1,0.2,0.1,power_law,2.0,25,0.7,5,2,0.30684931506849317,0.3,0.218,0.094,0.044,0.042,0.002,0.534,0.362,0.172,0.356,0.242,0.114,0.89,0.604,0.286,0.066,0.042,0.024
500,0.1,0.2,0.1,power_law,2.0,25,0.7,5,3,0.3643835616438356,0.138,0.118,0.046,0.026,0.024,0.002,0.45,0.32,0.13,0.434,0.306,0.128,0.884,0.626,0.258,0.09,0.062,0.028
500,0.1,0.2,0.1,power_law,2.0,25,0.7,5,4,0.35342465753424657,0.168,0.14,0.048,0.03,0.03,0.0,0.508,0.374,0.134,0.388,0.254,0.134,0.896,0.628,0.268,0.074,0.06,0.014
500,0.1,0.2,0.1,power_law,2.0,25,0.7,6,0,0.3315068493150685,0.246,0.212,0.05,0.046,0.044,0.002,0.542,0.394,0.148,0.36,0.212,0.148,0.902,0.606,0.296,0.052,0.044,0.008
500,0.1,0.2,0.1,power_law,2.0,25,0.7,6,1,0.5095890410958904,0.104,0.09,0.028,0.01,0.01,0.0,0.388,0.296,0.092,0.486,0.308,0.178,0.874,0.604,0.27,0.116,0.088,0.028
500,0.1,0.2,0.1,power_law,2.0,25,0.7,6,2,0.4657534246575342,0.144,0.106,0.038,0.03,0.028,0.002,0.418,0.29,0.128,0.472,0.306,0.166,0.8899999999999999,0.596,0.29400000000000004,0.08,0.064,0.016
500,0.1,0.2,0.1,power_law,2.0,25,0.7,6,3,0.42191780821917807,0.13,0.12,0.022,0.024,0.022,0.002,0.42,0.318,0.102,0.452,0.296,0.156,0.872,0.614,0.258,0.104,0.076,0.028
500,0.1,0.2,0.1,power_law,2.0,25,0.7,6,4,0.32602739726027397,0.25,0.222,0.04,0.036,0.036,0.0,0.54,0.426,0.114,0.33,0.18,0.15,0.8700000000000001,0.606,0.264,0.094,0.076,0.018
500,0.1,0.2,0.1,power_law,2.5,25,0.7,0,0,0.35342465753424657,0.41,0.308,0.112,0.074,0.07,0.004,0.856,0.57,0.286,0.0,0.0,0.0,0.856,0.57,0.286,0.07,0.054,0.016
500,0.1,0.2,0.1,power_law,2.5,25,0.7,0,1,0.410958904109589,0.258,0.19,0.088,0.044,0.042,0.002,0.864,0.586,0.278,0.0,0.0,0.0,0.864,0.586,0.278,0.092,0.074,0.018
500,0.1,0.2,0.1,power_law,2.5,25,0.7,0,2,0.3726027397260274,0.41,0.306,0.11,0.068,0.066,0.002,0.866,0.576,0.29,0.0,0.0,0.0,0.866,0.576,0.29,0.066,0.046,0.02
500,0.1,0.2,0.1,power_law,2.5,25,0.7,0,3,0.40821917808219177,0.382,0.288,0.118,0.048,0.048,0.0,0.868,0.606,0.262,0.0,0.0,0.0,0.868,0.606,0.262,0.084,0.058,0.026
500,0.1,0.2,0.1,power_law,2.5,25,0.7,0,4,0.36164383561643837,0.322,0.26,0.106,0.068,0.062,0.006,0.844,0.59,0.254,0.0,0.0,0.0,0.844,0.59,0.254,0.088,0.066,0.022
500,0.1,0.2,0.1,power_law,2.5,25,0.7,1,0,0.36164383561643837,0.158,0.112,0.058,0.028,0.026,0.002,0.436,0.272,0.164,0.444,0.328,0.116,0.88,0.6000000000000001,0.28,0.092,0.068,0.024
500,0.1,0.2,0.1,power_law,2.5,25,0.7,1,1,0.3698630136986301,0.15,0.116,0.04,0.018,0.018,0.0,0.41,0.256,0.154,0.472,0.342,0.13,0.8819999999999999,0.5980000000000001,0.28400000000000003,0.1,0.086,0.014
500,0.1,0.2,0.1,power_law,2.5,25,0.7,1,2,0.3698630136986301,0.158,0.1,0.068,0.036,0.034,0.002,0.474,0.284,0.19,0.408,0.3,0.108,0.8819999999999999,0.584,0.298,0.082,0.07,0.012
500,0.1,0.2,0.1,power_law,2.5,25,0.7,1,3,0.3780821917808219,0.144,0.114,0.056,0.02,0.02,0.0,0.456,0.28,0.176,0.424,0.34,0.084,0.88,0.6200000000000001,0.26,0.1,0.072,0.028
500,0.1,0.2,0.1,power_law,2.5,25,0.7,1,4,0.3643835616438356,0.198,0.138,0.072,0.036,0.032,0.004,0.482,0.314,0.168,0.404,0.31,0.094,0.886,0.624,0.262,0.078,0.062,0.016
500,0.1,0.2,0.1,power_law,2.5,25,0.7,2,0,0.3726027397260274,0.202,0.144,0.074,0.02,0.02,0.0,0.514,0.372,0.142,0.392,0.248,0.144,0.906,0.62,0.286,0.074,0.054,0.02
500,0.1,0.2,0.1,power_law,2.5,25,0.7,2,1,0.4520547945205479,0.1,0.09,0.022,0.02,0.02,0.0,0.344,0.264,0.08,0.502,0.32,0.182,0.846,0.5840000000000001,0.262,0.134,0.098,0.036
500,0.1,0.2,0.1,power_law,2.5,25,0.7,2,2,0.3506849315068493,0.194,0.132,0.076,0.05,0.048,0.002,0.532,0.37,0.162,0.368,0.23,0.138,0.9,0.6,0.30000000000000004,0.05,0.04,0.01
500,0.1,0.2,0.1,power_law,2.5,25,0.7,2,3,0.3506849315068493,0.196,0.15,0.058,0.03,0.028,0.002,0.476,0.352,0.124,0.396,0.27,0.126,0.872,0.622,0.25,0.098,0.062,0.036
500,0.1,0.2,0.1,power_law,2.5,25,0.7,2,4,0.35342465753424657,0.202,0.138,0.07,0.04,0.04,0.0,0.518,0.382,0.136,0.35,0.228,0.122,0.868,0.61,0.258,0.092,0.068,0.024
500,0.1,0.2,0.1,power_law,2.5,25,0.7,3,0,0.41643835616438357,0.188,0.13,0.064,0.044,0.042,0.002,0.466,0.31,0.156,0.406,0.288,0.118,0.8720000000000001,0.598,0.274,0.084,0.054,0.03
500,0.1,0.2,0.1,power_law,2.5,25,0.7,3,1,0.4136986301369863,0.134,0.102,0.036,0.022,0.022,0.0,0.41,0.304,0.106,0.464,0.298,0.166,0.874,0.602,0.272,0.104,0.078,0.026
500,0.1,0.2,0.1,power_law,2.5,25,0.7,3,2,0.3506849315068493,0.182,0.128,0.056,0.038,0.036,0.002,0.458,0.278,0.18,0.41,0.292,0.118,0.868,0.5700000000000001,0.298,0.094,0.082,0.012
500,0.1,0.2,0.1,power_law,2.5,25,0.7,3,3,0.36712328767123287,0.118,0.106,0.05,0.022,0.022,0.0,0.436,0.3,0.136,0.456,0.334,0.122,0.892,0.634,0.258,0.086,0.056,0.03
500,0.1,0.2,0.1,power_law,2.5,25,0.7,3,4,0.3643835616438356,0.2,0.162,0.042,0.032,0.032,0.0,0.512,0.384,0.128,0.37,0.242,0.128,0.882,0.626,0.256,0.086,0.06,0.026
500,0.1,0.2,0.1,power_law,2.5,25,0.7,4,0,0.3424657534246575,0.248,0.168,0.08,0.042,0.04,0.002,0.554,0.336,0.218,0.328,0.26,0.068,0.8820000000000001,0.5960000000000001,0.28600000000000003,0.076,0.058,0.018
500,0.1,0.2,0.1,power_law,2.5,25,0.7,4,1,0.3726027397260274,0.17,0.11,0.074,0.02,0.018,0.002,0.498,0.288,0.21,0.388,0.314,0.074,0.886,0.602,0.284,0.094,0.082,0.012
500,0.1,0.2,0.1,power_law,2.5,25,0.7,4,2,0.29315068493150687,0.266,0.188,0.08,0.032,0.03,0.002,0.564,0.322,0.242,0.332,0.276,0.056,0.8959999999999999,0.5980000000000001,0.298,0.072,0.06,0.012
500,0.1,0.2,0.1,power_law,2.5,25,0.7,4,3,0.3506849315068493,0.234,0.154,0.084,0.022,0.02,0.002,0.554,0.336,0.218,0.356,0.304,0.052,0.91,0.64,0.27,0.068,0.052,0.016
500,0.1,0.2,0.1,power_law,2.5,25,0.7,4,4,0.3643835616438356,0.224,0.14,0.098,0.036,0.03,0.006,0.546,0.312,0.234,0.316,0.29,0.026,0.8620000000000001,0.602,0.26,0.102,0.086,0.016
500,0.1,0.2,0.1,power_law,2.5,25,0.7,5,0,0.4,0.126,0.094,0.034,0.032,0.032,0.0,0.37,0.286,0.084,0.458,0.29,0.168,0.8280000000000001,0.576,0.252,0.14,0.086,0.054
500,0.1,0.2,0.1,power_law,2.5,25,0.7,5,1,0.4657534246575342,0.062,0.056,0.014,0.008,0.008,0.0,0.262,0.198,0.064,0.55,0.364,0.186,0.812,0.562,0.25,0.18,0.132,0.048
500,0.1,0.2,0.1,power_law,2.5,25,0.7,5,2,0.410958904109589,0.114,0.096,0.036,0.026,0.026,0.0,0.39,0.268,0.122,0.474,0.314,0.16,0.864,0.5820000000000001,0.28200000000000003,0.11,0.08,0.03
500,0.1,0.2,0.1,power_law,2.5,25,0.7,5,3,0.4054794520547945,0.14,0.12,0.034,0.022,0.02,0.002,0.412,0.31,0.102,0.474,0.32,0.154,0.8859999999999999,0.63,0.256,0.092,0.062,0.03
500,0.1,0.2,0.1,power_law,2.5,25,0.7,5,4,0.3315068493150685,0.206,0.174,0.042,0.042,0.042,0.0,0.49,0.37,0.12,0.376,0.238,0.138,0.866,0.608,0.258,0.092,0.068,0.024
500,0.1,0.2,0.1,power_law,2.5,25,0.7,6,0,0.41643835616438357,0.132,0.114,0.036,0.026,0.024,0.002,0.412,0.302,0.11,0.448,0.286,0.162,0.86,0.588,0.272,0.114,0.082,0.032
500,0.1,0.2,0.1,power_law,2.5,25,0.7,6,1,0.410958904109589,0.176,0.134,0.042,0.018,0.018,0.0,0.47,0.362,0.108,0.422,0.258,0.164,0.8919999999999999,0.62,0.272,0.09,0.064,0.026
500,0.1,0.2,0.1,power_law,2.5,25,0.7,6,2,0.410958904109589,0.198,0.164,0.034,0.044,0.042,0.002,0.48,0.362,0.118,0.384,0.228,0.156,0.864,0.59,0.274,0.092,0.056,0.036
500,0.1,0.2,0.1,power_law,2.5,25,0.7,6,3,0.4054794520547945,0.078,0.064,0.022,0.02,0.018,0.002,0.286,0.2,0.086,0.562,0.4,0.162,0.8480000000000001,0.6000000000000001,0.248,0.132,0.094,0.038
500,0.1,0.2,0.1,power_law,2.5,25,0.7,6,4,0.3506849315068493,0.212,0.186,0.04,0.04,0.04,0.0,0.508,0.39,0.118,0.386,0.23,0.156,0.894,0.62,0.274,0.066,0.058,0.008
500,0.1,0.2,0.1,power_law,3.0,25,0.7,0,0,0.37534246575342467,0.314,0.248,0.104,0.07,0.066,0.004,0.85,0.568,0.282,0.0,0.0,0.0,0.85,0.568,0.282,0.08,0.06,0.02
500,0.1,0.2,0.1,power_law,3.0,25,0.7,0,1,0.5095890410958904,0.268,0.19,0.104,0.04,0.04,0.0,0.896,0.612,0.284,0.0,0.0,0.0,0.896,0.612,0.284,0.064,0.05,0.014
500,0.1,0.2,0.1,power_law,3.0,25,0.7,0,2,0.3506849315068493,0.42,0.314,0.11,0.056,0.054,0.002,0.86,0.572,0.288,0.0,0.0,0.0,0.86,0.572,0.288,0.084,0.062,0.022
500,0.1,0.2,0.1,power_law,3.0,25,0.7,0,3,0.34794520547945207,0.416,0.32,0.118,0.042,0.042,0.0,0.87,0.602,0.268,0.0,0.0,0.0,0.87,0.602,0.268,0.088,0.068,0.02
500,0.1,0.2,0.1,power_law,3.0,25,0.7,0,4,0.4054794520547945,0.302,0.23,0.092,0.064,0.058,0.006,0.86,0.602,0.258,0.0,0.0,0.0,0.86,0.602,0.258,0.076,0.058,0.018
500,0.1,0.2,0.1,power_law,3.0,25,0.7,1,0,0.3780821917808219,0.164,0.102,0.066,0.028,0.026,0.002,0.452,0.266,0.186,0.428,0.324,0.104,0.88,0.5900000000000001,0.29,0.092,0.078,0.014
500,0.1,0.2,0.1,power_law,3.0,25,0.7,1,1,0.4657534246575342,0.106,0.062,0.046,0.012,0.012,0.0,0.326,0.206,0.12,0.54,0.388,0.152,0.8660000000000001,0.594,0.272,0.122,0.096,0.026
500,0.1,0.2,0.1,power_law,3.0,25,0.7,1,2,0.35342465753424657,0.186,0.124,0.07,0.024,0.022,0.002,0.51,0.33,0.18,0.396,0.288,0.108,0.906,0.618,0.288,0.07,0.048,0.022
500,0.1,0.2,0.1,power_law,3.0,25,0.7,1,3,0.40821917808219177,0.23,0.162,0.084,0.024,0.022,0.002,0.526,0.344,0.182,0.378,0.302,0.076,0.904,0.6459999999999999,0.258,0.072,0.044,0.028
500,0.1,0.2,0.1,power_law,3.0,25,0.7,1,4,0.33424657534246577,0.258,0.176,0.082,0.048,0.044,0.004,0.528,0.364,0.164,0.35,0.254,0.096,0.878,0.618,0.26,0.074,0.056,0.018
500,0.1,0.2,0.1,power_law,3.0,25,0.7,2,0,0.41643835616438357,0.17,0.134,0.058,0.036,0.036,0.0,0.502,0.354,0.148,0.398,0.262,0.136,0.9,0.616,0.28400000000000003,0.064,0.042,0.022
500,0.1,0.2,0.1,power_law,3.0,25,0.7,2,1,0.4136986301369863,0.168,0.112,0.058,0.026,0.026,0.0,0.442,0.314,0.128,0.412,0.27,0.142,0.854,0.5840000000000001,0.27,0.12,0.092,0.028
500,0.1,0.2,0.1,power_law,3.0,25,0.7,2,2,0.40821917808219177,0.184,0.132,0.062,0.028,0.028,0.0,0.456,0.304,0.152,0.42,0.278,0.142,0.876,0.5820000000000001,0.294,0.096,0.078,0.018
500,0.1,0.2,0.1,power_law,3.0,25,0.7,2,3,0.3561643835616438,0.156,0.118,0.042,0.03,0.028,0.002,0.488,0.368,0.12,0.404,0.262,0.142,0.892,0.63,0.262,0.078,0.054,0.024
500,0.1,0.2,0.1,power_law,3.0,25,0.7,2,4,0.3643835616438356,0.216,0.168,0.056,0.038,0.034,0.004,0.534,0.4,0.134,0.346,0.222,0.124,0.88,0.622,0.258,0.082,0.062,0.02
500,0.1,0.2,0.1,power_law,3.0,25,0.7,3,0,0.4136986301369863,0.082,0.064,0.034,0.028,0.026,0.002,0.316,0.194,0.122,0.514,0.358,0.156,0.8300000000000001,0.552,0.278,0.142,0.116,0.026
500,0.1,0.2,0.1,power_law,3.0,25,0.7,3,1,0.4,0.15,0.128,0.022,0.028,0.028,0.0,0.434,0.332,0.102,0.416,0.254,0.162,0.85,0.5860000000000001,0.264,0.122,0.088,0.034
500,0.1,0.2,0.1,power_law,3.0,25,0.7,3,2,0.36712328767123287,0.174,0.12,0.062,0.042,0.04,0.002,0.466,0.304,0.162,0.388,0.268,0.12,0.8540000000000001,0.5720000000000001,0.28200000000000003,0.104,0.076,0.028
500,0.1,0.2,0.1,power_law,3.0,25,0.7,3,3,0.4054794520547945,0.104,0.086,0.034,0.022,0.02,0.002,0.358,0.266,0.092,0.494,0.352,0.142,0.852,0.618,0.23399999999999999,0.126,0.074,0.052
500,0.1,0.2,0.1,power_law,3.0,25,0.7,3,4,0.3643835616438356,0.116,0.096,0.022,0.014,0.014,0.0,0.306,0.22,0.086,0.496,0.332,0.164,0.802,0.552,0.25,0.184,0.152,0.032
500,0.1,0.2,0.1,power_law,3.0,25,0.7,4,0,0.41643835616438357,0.196,0.102,0.098,0.044,0.04,0.004,0.48,0.266,0.214,0.378,0.306,0.072,0.858,0.5720000000000001,0.286,0.098,0.082,0.016
500,0.1,0.2,0.1,power_law,3.0,25,0.7,4,1,0.4328767123287671,0.188,0.118,0.08,0.018,0.016,0.002,0.494,0.28,0.214,0.386,0.324,0.062,0.88,0.6040000000000001,0.276,0.102,0.082,0.02
500,0.1,0.2,0.1,power_law,3.0,25,0.7,4,2,0.336986301369863,0.32,0.22,0.104,0.046,0.044,0.002,0.568,0.334,0.234,0.284,0.23,0.054,0.8519999999999999,0.5640000000000001,0.28800000000000003,0.102,0.08,0.022
500,0.1,0.2,0.1,power_law,3.0,25,0.7,4,3,0.3041095890410959,0.288,0.198,0.094,0.024,0.022,0.002,0.57,0.334,0.236,0.316,0.286,0.03,0.8859999999999999,0.62,0.266,0.09,0.07,0.02
500,0.1,0.2,0.1,power_law,3.0,25,0.7,4,4,0.33424657534246577,0.314,0.204,0.118,0.042,0.036,0.006,0.57,0.354,0.216,0.292,0.244,0.048,0.8619999999999999,0.598,0.264,0.096,0.084,0.012
500,0.1,0.2,0.1,power_law,3.0,25,0.7,5,0,0.3726027397260274,0.122,0.104,0.024,0.044,0.042,0.002,0.372,0.258,0.114,0.464,0.302,0.162,0.8360000000000001,0.56,0.276,0.12,0.092,0.028
500,0.1,0.2,0.1,power_law,3.0,25,0.7,5,1,0.3972602739726027,0.142,0.112,0.032,0.014,0.014,0.0,0.402,0.312,0.09,0.454,0.286,0.168,0.8560000000000001,0.598,0.258,0.13,0.09,0.04
500,0.1,0.2,0.1,power_law,3.0,25,0.7,5,2,0.4273972602739726,0.192,0.148,0.046,0.03,0.03,0.0,0.436,0.326,0.11,0.428,0.266,0.162,0.864,0.5920000000000001,0.272,0.106,0.066,0.04
500,0.1,0.2,0.1,power_law,3.0,25,0.7,5,3,0.39452054794520547,0.1,0.084,0.018,0.018,0.016,0.002,0.248,0.174,0.074,0.574,0.408,0.166,0.822,0.582,0.24,0.16,0.114,0.046
500,0.1,0.2,0.1,power_law,3.0,25,0.7,5,4,0.4246575342465753,0.116,0.1,0.016,0.02,0.02,0.0,0.322,0.252,0.07,0.474,0.31,0.164,0.796,0.562,0.234,0.184,0.136,0.048
500,0.1,0.2,0.1,power_law,3.0,25,0.7,6,0,0.4136986301369863,0.158,0.128,0.038,0.038,0.038,0.0,0.382,0.278,0.104,0.46,0.296,0.164,0.8420000000000001,0.5740000000000001,0.268,0.12,0.082,0.038
500,0.1,0.2,0.1,power_law,3.0,25,0.7,6,1,0.4301369863013699,0.114,0.094,0.028,0.012,0.012,0.0,0.322,0.234,0.088,0.518,0.338,0.18,0.8400000000000001,0.5720000000000001,0.268,0.148,0.118,0.03
500,0.1,0.2,0.1,power_law,3.0,25,0.7,6,2,0.3506849315068493,0.232,0.188,0.048,0.042,0.042,0.0,0.47,0.342,0.128,0.376,0.23,0.146,0.846,0.5720000000000001,0.274,0.112,0.074,0.038
500,0.1,0.2,0.1,power_law,3.0,25,0.7,6,3,0.3917808219178082,0.17,0.148,0.024,0.028,0.026,0.002,0.41,0.312,0.098,0.442,0.298,0.144,0.852,0.61,0.242,0.12,0.076,0.044
500,0.1,0.2,0.1,power_law,3.0,25,0.7,6,4,0.4054794520547945,0.12,0.108,0.014,0.02,0.02,0.0,0.324,0.272,0.052,0.468,0.294,0.174,0.792,0.5660000000000001,0.22599999999999998,0.188,0.132,0.056
